Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
6962181067,04/05/2016,10147,6.7100,6.7100,0.0000,0.470,1.680,4.550,0.000,15,36,284,683,2086
7007744171,04/05/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,1557
7086361926,04/05/2016,10988,8.3100,8.3100,0.0000,5.280,0.120,2.900,0.000,45,12,135,843,2655
8053475328,04/05/2016,14581,11.1500,11.1500,0.0000,8.820,0.400,1.910,0.000,89,8,123,1220,2918
8378563200,04/05/2016,7875,6.2400,6.2400,0.0000,1.560,0.490,4.200,0.000,19,10,167,680,3110
8583815059,04/05/2016,3588,2.8000,2.8000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,2516
8792009665,04/05/2016,2283,1.4600,1.4600,0.0000,0.000,0.000,1.460,0.000,0,0,129,848,2067
8877689391,04/05/2016,18193,16.3000,16.3000,0.0000,10.420,0.310,5.530,0.000,66,8,212,1154,3477
1503960366,05/05/2016,14070,8.9000,8.9000,0.0000,2.920,1.080,4.880,0.000,45,24,250,857,1959
1624580081,05/05/2016,2470,1.6100,1.6100,0.0000,0.000,0.000,1.580,0.020,0,0,117,1323,1370
1644430081,05/05/2016,4363,3.1900,3.1900,0.0000,0.520,0.540,2.130,0.010,6,12,81,1341,2463
1844505072,05/05/2016,2237,1.4800,1.4800,0.0000,0.000,0.000,1.480,0.000,0,0,120,1320,1589
1927972279,05/05/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,2063
2022484408,05/05/2016,11895,8.3500,8.3500,0.0000,2.790,0.860,4.700,0.000,55,20,253,1112,2609
2026352035,05/05/2016,12167,7.5400,7.5400,0.0000,0.000,0.000,7.540,0.000,0,0,475,479,1926
2320127002,05/05/2016,5202,3.5100,3.5100,0.0000,0.000,0.390,3.110,0.000,0,11,223,1206,1780
2873212765,05/05/2016,8314,5.6100,5.6100,0.0000,0.780,0.800,4.030,0.000,13,23,311,1093,1971
3977333714,05/05/2016,12312,8.5800,8.5800,0.0000,1.760,4.110,2.710,0.000,14,88,178,680,1618
4020332650,05/05/2016,11728,8.4300,8.4300,0.0000,2.620,1.680,4.040,0.070,38,42,196,916,3429
4319703577,05/05/2016,13658,9.4900,9.4900,0.0000,2.630,1.410,5.450,0.000,27,34,328,957,2530
4388161847,05/05/2016,9603,7.3800,7.3800,0.0000,0.630,1.670,5.090,0.000,12,39,199,896,2899
4445114986,05/05/2016,3800,2.5500,2.5500,0.0000,0.120,0.240,2.180,0.000,2,6,185,734,2120
4558609924,05/05/2016,10611,7.0100,7.0100,0.0000,1.010,0.500,5.510,0.000,14,8,370,1048,2262
4702921684,05/05/2016,8614,6.9900,6.9900,0.0000,0.670,0.220,6.090,0.000,8,5,241,745,3006
5553957443,05/05/2016,14331,9.5100,9.5100,0.0000,3.430,1.660,4.430,0.000,44,29,241,692,2156
5577150313,05/05/2016,7550,5.6400,5.6400,0.0000,2.500,0.470,2.670,0.000,45,21,143,1153,3004
6117666160,05/05/2016,9799,7.4000,7.4000,0.0000,0.000,0.000,7.400,0.000,0,0,487,479,2636
6290855005,05/05/2016,6339,4.7900,4.7900,0.0000,0.000,0.000,4.790,0.000,0,0,239,1201,2682
6775888955,05/05/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,1841
6962181067,05/05/2016,10524,6.9600,6.9600,0.0000,0.990,1.160,4.810,0.000,14,22,305,591,2066
7007744171,05/05/2016,15010,11.1000,10.0400,4.8782,4.330,1.290,5.480,0.000,53,23,317,1047,2933
7086361926,05/05/2016,8564,5.6000,5.6000,0.0000,1.780,0.830,2.950,0.000,24,14,149,1253,2386
8053475328,05/05/2016,14990,11.5100,11.5100,0.0000,8.850,0.450,2.210,0.000,93,9,130,1208,2950
8378563200,05/05/2016,8567,6.7900,6.7900,2.2531,0.890,0.160,5.740,0.000,66,3,214,764,3783
8583815059,05/05/2016,12427,9.6900,9.6900,0.0000,0.000,0.000,1.180,0.000,0,0,70,1370,3266
8792009665,05/05/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,1688
8877689391,05/05/2016,14055,10.6700,10.6700,0.0000,5.460,0.820,4.370,0.000,67,15,188,1170,3052
1503960366,06/05/2016,12159,8.0300,8.0300,0.0000,1.970,0.250,5.810,0.000,24,6,289,754,1896
1624580081,06/05/2016,1727,1.1200,1.1200,0.0000,0.000,0.000,1.120,0.010,0,0,102,1338,1341
1644430081,06/05/2016,9787,7.1200,7.1200,0.0000,0.820,0.270,6.010,0.020,11,6,369,1054,3328
1844505072,06/05/2016,44,0.0300,0.0300,0.0000,0.000,0.000,0.030,0.000,0,0,2,1438,1351
1927972279,06/05/2016,2091,1.4500,1.4500,0.0000,0.000,0.000,1.450,0.000,0,0,108,1332,2383
2022484408,06/05/2016,10227,7.1800,7.1800,0.0000,1.870,0.670,4.640,0.000,24,17,295,1104,2498
2026352035,06/05/2016,8198,5.0800,5.0800,0.0000,0.000,0.000,5.080,0.000,0,0,383,511,1736
2320127002,06/05/2016,4878,3.2900,3.2900,0.0000,0.000,0.000,3.290,0.000,0,0,204,1236,1742
2873212765,06/05/2016,7063,4.7500,4.7500,0.0000,0.000,0.120,4.610,0.010,0,5,370,1065,1910
3977333714,06/05/2016,11677,8.2800,8.2800,0.0000,3.110,2.510,2.670,0.000,29,55,168,676,1590
4020332650,06/05/2016,4369,3.1300,3.1300,0.0000,0.000,0.000,3.100,0.010,0,0,177,855,2704
4319703577,06/05/2016,9524,6.4200,6.4200,0.0000,0.410,0.470,5.460,0.000,6,11,314,692,2266
4388161847,06/05/2016,13175,10.1300,10.1300,0.0000,2.110,2.090,5.930,0.000,33,45,262,1100,3425
4445114986,06/05/2016,4514,3.0300,3.0300,0.0000,0.000,0.000,3.030,0.000,0,0,229,809,2211
4558609924,06/05/2016,3755,2.4800,2.4800,0.0000,0.000,0.000,2.480,0.000,0,0,202,1238,1722
4702921684,06/05/2016,6943,5.6300,5.6300,0.0000,0.080,0.660,4.870,0.000,1,16,207,682,2859
5553957443,06/05/2016,9632,6.2900,6.2900,0.0000,1.520,0.540,4.230,0.000,21,9,229,761,1916
5577150313,06/05/2016,4950,3.7000,3.7000,0.0000,1.930,0.320,1.450,0.000,41,16,79,1304,2643
6117666160,06/05/2016,3365,2.6800,2.6800,0.0000,0.000,0.000,2.680,0.000,0,0,133,673,1838
6290855005,06/05/2016,6116,4.6200,4.6200,0.0000,0.000,0.000,4.590,0.030,0,0,305,1135,2806
6775888955,06/05/2016,4697,3.3700,3.3700,0.0000,0.470,0.930,1.930,0.000,12,35,75,1318,2496
6962181067,06/05/2016,5908,3.9100,3.9100,0.0000,0.000,0.000,3.910,0.000,0,0,299,717,1850
7007744171,06/05/2016,11459,7.6700,7.6700,0.0000,3.000,0.810,3.860,0.000,44,13,247,1136,2553
7086361926,06/05/2016,12461,8.3800,8.3800,0.0000,3.820,1.430,3.120,0.000,84,35,154,834,2924
8053475328,06/05/2016,13953,11.0000,11.0000,0.0000,9.100,0.690,1.210,0.000,90,15,90,1245,2859
8378563200,06/05/2016,7045,5.5900,5.5900,2.0921,1.550,0.250,3.780,0.000,74,5,166,831,3644
8583815059,06/05/2016,5843,4.5600,4.5600,0.0000,0.140,1.190,3.230,0.000,2,22,166,1250,2683
8792009665,06/05/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,1688
8877689391,06/05/2016,21727,19.3400,19.3400,0.0000,12.790,0.290,6.160,0.000,96,17,232,1095,4015
1503960366,07/05/2016,11992,7.7100,7.7100,0.0000,2.460,2.120,3.130,0.000,37,46,175,833,1821
1624580081,07/05/2016,2104,1.3700,1.3700,0.0000,0.000,0.000,1.370,0.000,0,0,182,1258,1474
1644430081,07/05/2016,13372,9.7200,9.7200,0.0000,3.260,0.790,5.670,0.010,41,17,243,1139,3404
1844505072,07/05/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,1347
1927972279,07/05/2016,1510,1.0400,1.0400,0.0000,0.000,0.000,1.040,0.000,0,0,48,1392,2229
2022484408,07/05/2016,6708,4.7100,4.7100,0.0000,1.610,0.080,3.020,0.000,20,2,149,1269,1995
2026352035,07/05/2016,4193,2.6000,2.6000,0.0000,0.000,0.000,2.600,0.000,0,0,229,665,1491
2320127002,07/05/2016,7379,4.9700,4.9700,0.0000,0.000,0.000,4.970,0.000,0,0,319,1121,1972
2873212765,07/05/2016,4940,3.3800,3.3800,0.0000,2.280,0.550,0.550,0.000,75,11,52,1302,1897
3977333714,07/05/2016,11550,7.7300,7.7300,0.0000,0.000,4.130,3.590,0.000,0,86,208,703,1574
4020332650,07/05/2016,6132,4.4000,4.4000,0.0000,0.000,0.000,3.580,0.000,0,0,184,1256,2975
4319703577,07/05/2016,7937,5.3300,5.3300,0.0000,0.190,1.050,4.080,0.000,3,28,279,586,2158
4388161847,07/05/2016,22770,17.5400,17.5400,0.0000,9.450,2.770,5.330,0.000,120,56,260,508,4022
4445114986,07/05/2016,5183,3.5900,3.5900,0.0000,2.130,0.190,1.250,0.000,26,4,108,866,2123
4558609924,07/05/2016,8237,5.4400,5.4400,0.0000,1.610,1.000,2.830,0.000,23,16,233,1116,1973
4702921684,07/05/2016,14370,11.6500,11.6500,0.0000,0.370,2.310,8.970,0.000,5,46,439,577,3683
5553957443,07/05/2016,1868,1.2200,1.2200,0.0000,0.000,0.000,1.220,0.000,0,0,96,902,1494
5577150313,07/05/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,1819
6117666160,07/05/2016,7336,5.5400,5.5400,0.0000,0.000,0.000,5.540,0.000,0,0,412,456,2469
6290855005,07/05/2016,5510,4.1700,4.1700,0.0000,0.000,0.000,4.160,0.000,0,0,227,1213,2613
6775888955,07/05/2016,1967,1.4100,1.4100,0.0000,0.130,0.240,1.050,0.000,2,5,49,551,1032
6962181067,07/05/2016,6815,4.5000,4.5000,0.0000,0.000,0.000,4.500,0.000,0,0,328,745,1947
7007744171,07/05/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,111,120
7086361926,07/05/2016,12827,8.4800,8.4800,0.0000,1.460,2.330,4.680,0.000,20,42,209,621,2739
8053475328,07/05/2016,19769,15.6700,15.6700,0.0000,12.440,0.880,2.350,0.000,121,20,148,1076,3331
8378563200,07/05/2016,4468,3.5400,3.5400,0.0000,0.000,0.000,3.540,0.000,0,0,158,851,2799
8583815059,07/05/2016,6117,4.7700,4.7700,0.0000,0.000,0.000,4.770,0.000,0,0,250,1190,2810
8792009665,07/05/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,1688
8877689391,07/05/2016,12332,8.1300,8.1300,0.0000,0.080,0.960,6.990,0.000,105,28,271,1036,4142
1503960366,08/05/2016,10060,6.5800,6.5800,0.0000,3.530,0.320,2.730,0.000,44,8,203,574,1740
1624580081,08/05/2016,3427,2.2300,2.2300,0.0000,0.000,0.000,2.220,0.000,0,0,152,1288,1427
1644430081,08/05/2016,6724,4.8900,4.8900,0.0000,0.000,0.000,4.880,0.000,0,0,295,991,2987
1844505072,08/05/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,1347
1927972279,08/05/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,2063
2022484408,08/05/2016,3292,2.3100,2.3100,0.0000,0.000,0.000,2.310,0.000,0,0,135,1305,1848
2026352035,08/05/2016,5528,3.4500,3.4500,0.0000,0.000,0.000,3.450,0.000,0,0,258,610,1555
2320127002,08/05/2016,5161,3.4800,3.4800,0.0000,0.000,0.000,3.470,0.000,0,0,247,1193,1821
2873212765,08/05/2016,8168,5.5400,5.5400,0.0000,2.900,0.000,2.640,0.000,46,0,326,1068,2096
3977333714,08/05/2016,13585,9.0900,9.0900,0.0000,0.680,5.240,3.170,0.000,9,116,171,688,1633
4020332650,08/05/2016,5862,4.2000,4.2000,0.0000,0.000,0.000,4.150,0.000,0,0,263,775,3089
4319703577,08/05/2016,3672,2.4600,2.4600,0.0000,0.000,0.000,2.460,0.000,0,0,153,603,1792
4388161847,08/05/2016,17298,14.3800,14.3800,0.0000,9.890,1.260,3.230,0.000,107,38,178,576,3934
4445114986,08/05/2016,7303,4.9000,4.9000,0.0000,0.000,0.250,4.650,0.000,0,8,308,733,2423
4558609924,08/05/2016,6543,4.3300,4.3300,0.0000,1.800,0.500,2.020,0.000,66,35,238,1019,2666
4702921684,08/05/2016,12857,10.4300,10.4300,0.0000,0.680,6.210,3.540,0.000,9,125,192,1019,3287
5553957443,08/05/2016,6083,4.0000,4.0000,0.0000,0.220,0.470,3.300,0.000,3,8,210,505,1762
5577150313,08/05/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,1819
6117666160,08/05/2016,7328,5.5300,5.5300,0.0000,0.000,0.000,5.530,0.000,0,0,318,517,2250
6290855005,08/05/2016,7706,5.8300,5.8300,0.0000,0.000,0.000,5.820,0.000,0,0,251,1189,2712
6962181067,08/05/2016,4188,2.7700,2.7700,0.0000,0.000,0.520,2.250,0.000,0,14,151,709,1659
7086361926,08/05/2016,10677,7.1000,7.1000,0.0000,2.310,1.530,3.250,0.000,32,27,147,695,2534
8053475328,08/05/2016,22026,17.6500,17.6500,0.0000,13.400,0.590,3.660,0.000,125,14,228,1073,3589
8378563200,08/05/2016,2943,2.3300,2.3300,0.0000,0.000,0.000,2.330,0.000,0,0,139,621,2685
8583815059,08/05/2016,9217,7.1900,7.1900,0.0000,0.220,3.310,3.660,0.000,3,72,182,1183,2940
8792009665,08/05/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,1688
8877689391,08/05/2016,10686,8.1100,8.1100,0.0000,1.080,0.200,6.800,0.000,17,4,245,1174,2847
1503960366,09/05/2016,12022,7.7200,7.7200,0.0000,3.450,0.530,3.740,0.000,46,11,206,835,1819
1624580081,09/05/2016,1732,1.1300,1.1300,0.0000,0.000,0.000,1.130,0.000,0,0,91,1349,1328
1644430081,09/05/2016,6643,4.8300,4.8300,0.0000,2.390,0.350,2.090,0.010,32,6,303,1099,3008
1844505072,09/05/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,1347
1927972279,09/05/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,2063
2022484408,09/05/2016,13379,9.3900,9.3900,0.0000,2.120,1.630,5.640,0.000,35,47,297,1061,2709
2026352035,09/05/2016,10685,6.6200,6.6200,0.0000,0.000,0.000,6.600,0.000,0,0,401,543,1869
2320127002,09/05/2016,3090,2.0800,2.0800,0.0000,0.000,0.000,2.080,0.000,0,0,145,1295,1630
2873212765,09/05/2016,7726,5.1900,5.1900,0.0000,0.000,0.000,5.190,0.000,0,0,345,1095,1906
3977333714,09/05/2016,14687,10.0800,10.0800,0.0000,0.770,5.600,3.550,0.000,8,122,151,1159,1667
4020332650,09/05/2016,4556,3.2700,3.2700,0.0000,0.200,0.120,2.940,0.000,3,5,173,1225,2785
4319703577,09/05/2016,10378,6.9600,6.9600,0.0000,0.140,0.560,6.250,0.000,2,14,374,490,2345
4388161847,09/05/2016,10218,7.8600,7.8600,0.0000,0.340,0.730,6.790,0.000,6,19,258,1020,3013
4445114986,09/05/2016,5275,3.5400,3.5400,0.0000,0.000,0.000,3.540,0.000,0,0,266,641,2281
4558609924,09/05/2016,11451,7.5700,7.5700,0.0000,0.430,1.620,5.520,0.000,6,30,339,1065,2223
4702921684,09/05/2016,8232,6.6800,6.6800,0.0000,0.000,0.570,6.100,0.000,0,12,253,746,2990
5553957443,09/05/2016,11611,7.5800,7.5800,0.0000,2.130,0.890,4.560,0.000,59,22,251,667,2272
5577150313,09/05/2016,3421,2.5600,2.5600,0.0000,1.430,0.140,0.990,0.000,34,11,70,1099,2489
6117666160,09/05/2016,4477,3.3800,3.3800,0.0000,0.000,0.000,3.380,0.000,0,0,197,125,1248
6290855005,09/05/2016,6277,4.7500,4.7500,0.0000,0.000,0.000,4.730,0.020,0,0,264,800,2175
6962181067,09/05/2016,12342,8.7200,8.6800,3.1678,3.900,1.180,3.650,0.000,43,21,231,607,2105
7086361926,09/05/2016,13566,9.1100,9.1100,0.0000,4.260,1.710,3.120,0.000,67,50,171,743,2960
8053475328,09/05/2016,12465,9.3800,9.3800,0.0000,6.120,0.570,2.690,0.000,66,12,148,1214,2765
8378563200,09/05/2016,8382,6.6500,6.6500,2.0921,1.270,0.660,4.720,0.000,71,13,171,772,3721
8583815059,09/05/2016,9877,7.7000,7.7000,0.0000,5.760,0.170,1.730,0.000,66,4,110,1260,2947
8792009665,09/05/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,1688
8877689391,09/05/2016,20226,18.2500,18.2500,0.0000,11.100,0.800,6.240,0.050,73,19,217,1131,3710
1503960366,10/05/2016,12207,7.7700,7.7700,0.0000,3.350,1.160,3.260,0.000,46,31,214,746,1859
1624580081,10/05/2016,2969,1.9300,1.9300,0.0000,0.000,0.000,1.920,0.010,0,0,139,1301,1393
1644430081,10/05/2016,9167,6.6600,6.6600,0.0000,0.880,0.810,4.970,0.010,12,19,155,1254,2799
1844505072,10/05/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,1347
1927972279,10/05/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,2063
2022484408,10/05/2016,12798,8.9800,8.9800,0.0000,2.220,1.210,5.560,0.000,57,28,271,1084,2797
2026352035,10/05/2016,254,0.1600,0.1600,0.0000,0.000,0.000,0.160,0.000,0,0,17,1002,1141
2320127002,10/05/2016,6227,4.2000,4.2000,0.0000,0.000,0.000,4.200,0.000,0,0,290,1150,1899
2873212765,10/05/2016,8275,5.5600,5.5600,0.0000,0.000,0.000,5.550,0.010,0,0,373,1067,1962
3977333714,10/05/2016,13072,8.7800,8.7800,0.0000,0.070,5.400,3.310,0.000,1,115,196,676,1630
4020332650,10/05/2016,5546,3.9800,3.9800,0.0000,0.000,0.000,3.870,0.040,0,0,206,774,2926
4319703577,10/05/2016,9487,6.3700,6.3700,0.0000,0.210,0.460,5.700,0.000,3,12,329,555,2260
4388161847,10/05/2016,10299,7.9200,7.9200,0.0000,0.810,0.650,6.460,0.000,13,14,267,648,3061
4445114986,10/05/2016,3915,2.6300,2.6300,0.0000,0.000,0.000,2.630,0.000,0,0,231,783,2181
4558609924,10/05/2016,6435,4.2500,4.2500,0.0000,0.740,1.120,2.390,0.000,11,18,220,1191,1889
4702921684,10/05/2016,10613,8.6100,8.6100,0.0000,0.080,1.880,6.650,0.000,1,37,262,701,3172
5553957443,10/05/2016,16358,10.7100,10.7100,0.0000,3.870,1.610,5.200,0.000,61,40,265,707,2335
5577150313,10/05/2016,8869,6.6500,6.6500,0.0000,2.560,0.750,3.350,0.000,104,37,194,639,3841
6290855005,10/05/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,0
6962181067,10/05/2016,15448,10.2100,10.2100,0.0000,3.470,1.750,4.990,0.000,62,34,275,626,2361
7086361926,10/05/2016,14433,10.7900,10.7900,0.0000,7.110,1.200,2.450,0.000,72,23,106,1182,2800
8053475328,10/05/2016,14810,11.3600,11.3600,0.0000,9.090,0.420,1.850,0.000,96,10,115,1219,2926
8378563200,10/05/2016,6582,5.2200,5.2200,2.2531,0.660,0.640,3.920,0.000,63,13,152,840,3586
8583815059,10/05/2016,8240,6.4300,6.4300,0.0000,0.690,2.010,3.720,0.000,9,43,162,1226,2846
8792009665,10/05/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,48,57
8877689391,10/05/2016,10733,8.1500,8.1500,0.0000,1.350,0.460,6.280,0.000,18,11,224,1187,2832
1503960366,11/05/2016,12770,8.1300,8.1300,0.0000,2.560,1.010,4.550,0.000,36,23,251,669,1783
1624580081,11/05/2016,3134,2.0400,2.0400,0.0000,0.000,0.000,2.040,0.000,0,0,112,1328,1359
1644430081,11/05/2016,1329,0.9700,0.9700,0.0000,0.000,0.000,0.950,0.010,0,0,49,713,1276
1844505072,11/05/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,1347
1927972279,11/05/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,2063
2022484408,11/05/2016,13272,9.3200,9.3200,0.0000,4.180,1.150,3.990,0.000,58,25,224,1133,2544
2026352035,11/05/2016,8580,5.3200,5.3200,0.0000,0.000,0.000,5.320,0.000,0,0,330,569,1698
2320127002,11/05/2016,6424,4.3300,4.3300,0.0000,0.000,0.000,4.330,0.000,0,0,300,1140,1903
2873212765,11/05/2016,6440,4.3300,4.3300,0.0000,0.000,0.000,4.320,0.010,0,0,319,1121,1826
3977333714,11/05/2016,746,0.5000,0.5000,0.0000,0.370,0.000,0.130,0.000,4,0,9,13,52
4020332650,11/05/2016,3689,2.6500,2.6500,0.0000,0.110,0.170,2.330,0.000,2,8,134,1296,2645
4319703577,11/05/2016,9129,6.1300,6.1300,0.0000,0.200,0.740,5.180,0.000,3,18,311,574,2232
4388161847,11/05/2016,10201,7.8400,7.8400,0.0000,0.530,0.790,6.530,0.000,8,18,256,858,2954
4445114986,11/05/2016,9105,6.1100,6.1100,0.0000,2.250,1.000,2.860,0.000,34,22,232,622,2499
4558609924,11/05/2016,9108,6.0200,6.0200,0.0000,0.260,1.820,3.940,0.000,4,31,324,1081,2131
4702921684,11/05/2016,9810,7.9600,7.9600,0.0000,0.780,2.160,4.980,0.000,10,41,235,784,3069
5553957443,11/05/2016,4926,3.2200,3.2200,0.0000,0.000,0.000,3.220,0.000,0,0,195,628,1693
5577150313,11/05/2016,4038,3.0400,3.0400,0.0000,1.830,0.300,0.890,0.000,45,15,63,257,1665
6962181067,11/05/2016,6722,4.4400,4.4400,0.0000,1.490,0.310,2.650,0.000,24,7,199,709,1855
7086361926,11/05/2016,9572,6.5200,6.5200,0.0000,2.890,1.390,2.230,0.000,57,40,128,757,2735
8053475328,11/05/2016,12209,9.4000,9.4000,0.0000,6.080,0.280,3.040,0.000,60,7,184,1189,2809
8378563200,11/05/2016,9143,7.2500,7.2500,2.0921,1.390,0.590,5.270,0.000,72,10,184,763,3788
8583815059,11/05/2016,8701,6.7900,6.7900,0.0000,0.370,3.240,3.170,0.000,5,71,177,1106,2804
8877689391,11/05/2016,21420,19.5600,19.5600,0.0000,13.220,0.410,5.890,0.000,88,12,213,1127,3832
1503960366,12/05/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,0
1624580081,12/05/2016,2971,1.9300,1.9300,0.0000,0.000,0.000,1.920,0.010,0,0,107,890,1002
1844505072,12/05/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,711,665
1927972279,12/05/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,966,1383
2022484408,12/05/2016,9117,6.4100,6.4100,0.0000,1.280,0.670,4.440,0.000,16,16,236,728,1853
2026352035,12/05/2016,8891,5.5100,5.5100,0.0000,0.000,0.000,5.510,0.000,0,0,343,330,1364
2320127002,12/05/2016,2661,1.7900,1.7900,0.0000,0.000,0.000,1.790,0.000,0,0,128,830,1125
2873212765,12/05/2016,7566,5.1100,5.1100,0.0000,0.000,0.000,5.110,0.000,0,0,268,720,1431
4020332650,12/05/2016,590,0.4200,0.4200,0.0000,0.000,0.000,0.410,0.000,0,0,21,721,1120
4319703577,12/05/2016,17,0.0100,0.0100,0.0000,0.000,0.000,0.010,0.000,0,0,2,0,257
4388161847,12/05/2016,3369,2.5900,2.5900,0.0000,0.000,0.000,2.590,0.000,0,0,108,825,1623
4445114986,12/05/2016,768,0.5200,0.5200,0.0000,0.000,0.000,0.520,0.000,0,0,58,380,1212
4558609924,12/05/2016,6307,4.1700,4.1700,0.0000,0.000,0.000,4.170,0.000,0,0,247,736,1452
4702921684,12/05/2016,2752,2.2300,2.2300,0.0000,0.000,0.000,2.230,0.000,0,0,68,241,1240
5553957443,12/05/2016,3121,2.0400,2.0400,0.0000,0.580,0.400,1.060,0.000,8,6,48,222,741
6962181067,12/05/2016,3587,2.3700,2.3700,0.0000,0.000,0.250,2.110,0.000,0,8,105,127,928
7086361926,12/05/2016,3789,2.5600,2.5600,0.0000,0.380,0.270,1.890,0.000,5,4,58,343,1199
8053475328,12/05/2016,4998,3.9100,3.9100,0.0000,2.950,0.200,0.760,0.000,28,4,39,839,1505
8378563200,12/05/2016,4561,3.6200,3.6200,0.0000,0.650,0.270,2.690,0.000,8,6,102,433,1976
8583815059,12/05/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,0
8877689391,12/05/2016,8064,6.1200,6.1200,0.0000,1.820,0.040,4.250,0.000,23,1,137,770,1849
